STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08,WT09
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",17/06/2012,4.1,,1427,8.1,,,,28.9,21.1,,190,190,10.3,14.3,1,,1,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",18/06/2012,4.3,,731,0,,,,30.6,20,,210,320,8.1,12.5,,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",19/06/2012,4,,601,0,,,,32.2,21.7,,220,320,8.1,11.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",20/06/2012,2.6,,1622,0,,,,33.3,19.4,,240,230,7.6,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",21/06/2012,4.1,,2118,0,,,,33.3,21.1,,320,330,11.2,14.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",22/06/2012,2.5,,1032,0,,,,30,20,,360,30,6.7,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",23/06/2012,2,,1355,0,,,,30.6,16.1,,360,340,6.3,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",24/06/2012,2.1,,1703,0,,,,32.2,17.8,,230,270,6.7,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",25/06/2012,5.5,,1244,0,,,,26.7,12.2,,350,20,9.8,13.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",26/06/2012,3,,1456,0,,,,26.7,10,,20,40,7.6,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",27/06/2012,2.3,,1559,0,,,,30,12.8,,230,220,6.7,8.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",28/06/2012,4.2,,1748,0,,,,37.2,18.9,,230,220,8.9,11.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",29/06/2012,3.4,,1554,21.8,,,,36.7,18.3,,310,330,24.1,36.7,,,1,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",30/06/2012,2.9,,621,2.3,,,,32.8,16.7,,320,310,11.6,15.7,,,1,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",01/07/2012,2.3,,1724,3,,,,33.9,18.3,,290,290,17.4,21.9,,,1,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",02/07/2012,1,,1635,0,,,,33.3,16.1,,280,270,4.5,6.7,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",03/07/2012,2.3,,1247,1,,,,33.9,21.1,,230,230,6.7,8.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",04/07/2012,3.3,,1402,0.3,,,,36.1,21.7,,230,240,10.7,13,,,1,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",05/07/2012,2.7,,1916,12.7,,,,35.6,21.7,,310,310,13.9,18.3,,,1,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",06/07/2012,1.1,,1545,0,,,,37.2,21.1,,310,290,5.4,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",07/07/2012,2.6,,1400,0,,,,37.8,23.3,,290,290,7.6,10.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",08/07/2012,4,,1616,0,,,,32.2,21.7,,30,30,7.6,10.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",09/07/2012,2.3,,1214,0,,,,30.6,17.2,,30,30,5.8,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/07/2012,2.5,,2046,0,,,,31.7,16.7,,50,50,7.2,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/07/2012,2.9,,1245,0,,,,32.2,17.8,,20,50,5.8,9.4,,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",12/07/2012,3.1,,1321,0,,,,32.8,17.8,,150,140,7.2,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",13/07/2012,4.2,,1056,0,,,,29.4,20,,130,110,7.6,11.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",14/07/2012,2.5,,1918,0.3,,,,30.6,20,,230,230,6.7,8.1,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",15/07/2012,3.5,,1617,30.2,,,,32.2,21.1,,280,280,17,21.5,1,1,1,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",16/07/2012,2.5,,1516,0,,,,34.4,21.7,,320,280,6.7,9.8,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",17/07/2012,3.4,,1737,0,,,,35.6,22.8,,240,250,6.7,8.9,,,1,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",18/07/2012,1.7,,1418,1.8,,,,33.9,21.7,,310,310,12.5,16.1,,,1,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",19/07/2012,2.2,,2002,13.5,,,,27.2,21.1,,170,190,4.5,6.3,1,,1,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",20/07/2012,3.8,,1355,2.3,,,,24.4,17.8,,360,360,8.1,10.7,1,,1,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",21/07/2012,2.2,,1452,0,,,,28.9,16.1,,10,20,5.4,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",22/07/2012,1.7,,1417,0,,,,31.7,17.8,,240,230,5.4,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",23/07/2012,3.3,,1723,0,,,,32.8,23.9,,230,240,8.9,11.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",24/07/2012,3.9,,1120,14,,,,28.3,20.6,,280,290,12.5,16.5,1,,1,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",25/07/2012,3.2,,2333,0,,,,31.7,16.1,,200,200,6.3,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",26/07/2012,4.3,,1457,35.1,,,,32.8,21.7,,310,320,13.9,17.4,1,,1,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",27/07/2012,3.2,,1410,0,,,,32.2,21.7,,250,280,7.2,9.4,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",28/07/2012,3.8,,1304,0,,,,26.7,18.9,,340,310,7.6,10.3,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",29/07/2012,0.6,,1534,0,,,,30,16.7,,360,10,3.6,4.5,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",30/07/2012,1.1,,1717,0,,,,31.1,17.2,,240,240,5.4,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",31/07/2012,2,,1730,0,,,,31.7,17.8,,310,300,8.9,10.3,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",01/08/2012,1.9,,1447,0,,,,31.1,19.4,,10,330,5.8,7.6,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",02/08/2012,0.8,,1358,0,,,,32.2,16.7,,240,280,4,6.3,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",03/08/2012,2.7,,1831,0,,,,33.9,20,,180,180,7.2,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",04/08/2012,4.8,,2314,0,,,,33.3,22.8,,340,330,9.4,12.5,,,1,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",05/08/2012,4.6,,757,1,,,,30,20,,250,240,9.8,13,,,1,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",06/08/2012,1.5,,1614,0,,,,30.6,13.9,,330,320,4.5,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",07/08/2012,1.6,,1622,0,,,,31.7,14.4,,310,310,6.3,10.7,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",08/08/2012,2.7,,1710,0,,,,34.4,17.8,,280,270,9.8,12.5,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",09/08/2012,3.2,,1848,24.6,,,,30,19.4,,140,150,9.4,11.6,1,,1,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/08/2012,5.1,,1642,9.9,,,,25.6,14.4,,290,270,10.3,14.3,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/08/2012,4.3,,1659,2.8,,,,22.2,14.4,,300,280,9.8,12.5,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",12/08/2012,2,,1523,0,,,,26.1,13.3,,280,280,5.4,6.7,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",13/08/2012,1.4,,1246,0,,,,27.8,17.8,,230,220,6.3,8.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",14/08/2012,2.2,,1545,0,,,,25.6,18.3,,310,300,6.3,8.1,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",15/08/2012,1.3,,1339,0,,,,28.3,16.1,,10,10,4.5,7.6,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",16/08/2012,3.4,,1454,0,,,,30,16.1,,280,300,8.9,13,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",17/08/2012,3,,1516,0,,,,26.7,15.6,,330,360,7.2,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",18/08/2012,2.2,,122,0,,,,26.1,12.8,,340,340,4.5,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",19/08/2012,1.3,,1611,10.2,,,,27.2,13.9,,350,340,7.2,9.4,1,,1,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",20/08/2012,1.5,,1512,0,,,,26.7,11.7,,340,320,5.4,7.6,1,1,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",21/08/2012,1.6,,457,0,,,,25.6,12.2,,290,300,7.2,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",22/08/2012,0.8,,1437,0,,,,28.9,12.2,,100,320,3.6,4.5,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",23/08/2012,1,,1507,0,,,,30.6,13.3,,300,310,4,5.4,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",24/08/2012,1.6,,1442,0,,,,32.2,15,,210,120,5.8,8.9,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",25/08/2012,2.1,,1151,0,,,,32.8,16.7,,150,170,5.8,8.1,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",26/08/2012,2.2,,33,0,,,,32.8,17.2,,130,130,5.4,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",27/08/2012,3.3,,1718,0.3,,,,28.9,18.9,,290,280,9.4,11.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",28/08/2012,2.5,,1438,0.3,,,,29.4,16.7,,350,30,6.7,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",29/08/2012,1.7,,1725,0,,,,28.3,12.8,,40,30,5.4,6.7,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",30/08/2012,1.3,,1716,0,,,,31.1,11.7,,180,180,5.8,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",31/08/2012,2.7,,1647,0.3,,,,35.6,15,,240,240,10.3,12.5,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",01/09/2012,2.3,,1751,5.1,,,,29.4,22.8,,180,170,9.4,13,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",02/09/2012,3.5,,1316,1.8,,,,28.9,21.7,,80,150,7.2,9.4,1,,1,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",03/09/2012,3.1,,119,7.4,,,,26.7,21.7,,160,120,7.6,11.2,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",04/09/2012,1.8,,1821,5.8,,,,28.3,20.6,,330,330,5.4,7.2,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",05/09/2012,1.7,,1336,0.3,,,,30,18.9,,210,200,4.5,5.8,1,1,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",06/09/2012,1.5,,1611,0.3,,,,32.2,16.7,,250,250,7.2,9.8,1,1,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",07/09/2012,2.6,,1540,0,,,,31.1,19.4,,340,340,10.3,14.3,1,,1,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",08/09/2012,4.1,,538,23.9,,,,24.4,13.3,,320,330,12.5,16.1,1,,1,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",09/09/2012,1.9,,1707,0,,,,23.3,10,,10,350,6.3,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/09/2012,0.8,,1608,0,,,,22.8,9.4,,10,290,5.4,6.3,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/09/2012,1.7,,1259,0,,,,26.1,9.4,,140,180,5.4,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",12/09/2012,1.8,,1543,0,,,,29.4,10.6,,170,180,5.8,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",13/09/2012,1.5,,1152,0,,,,28.9,14.4,,180,160,5.8,8.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",14/09/2012,2.2,,1314,0,,,,25,9.4,,340,330,9.4,11.6,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",15/09/2012,1,,1349,0,,,,22.8,6.1,,300,310,4.5,6.3,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",16/09/2012,1.2,,1048,0,,,,24.4,8.9,,130,110,4.5,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",17/09/2012,2.7,,1922,1.8,,,,25.6,10,,190,210,7.6,10.3,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",18/09/2012,3.6,,1720,1.5,,,,19.4,8.3,,320,310,10.3,12.5,1,1,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",19/09/2012,2,,1230,0,,,,19.4,3.3,,170,230,5.4,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",20/09/2012,4.1,,1417,0,,,,25.6,8.3,,220,220,10.7,13.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",21/09/2012,2.6,,2113,24.1,,,,22.2,10.6,,290,290,14.8,19.7,1,,1,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",22/09/2012,5.2,,1550,4.8,,,,21.1,5.6,,280,280,17,22.8,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",23/09/2012,2.9,,1254,0,,,,17.8,3.3,,320,290,6.7,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",24/09/2012,2.6,,1441,0,,,,19.4,2.2,,220,220,8.9,10.3,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",25/09/2012,3.6,,1248,0.3,,,,20,8.9,,210,200,8.9,13,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",26/09/2012,3,,2105,13,,,,23.3,15,,310,310,8.9,10.7,1,,1,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",27/09/2012,2.7,,1924,7.1,,,,20,11.7,,20,20,5.4,6.7,1,1,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",28/09/2012,0.9,,1149,0,,,,19.4,8.9,,100,90,4.5,6.3,1,1,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",29/09/2012,1.1,,1533,0,,,,21.1,6.7,,300,240,5.8,8.1,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",30/09/2012,2.3,,1231,0,,,,20.6,5.6,,330,340,6.7,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",01/10/2012,3.3,,2110,4.1,,,,17.8,6.7,,80,80,7.2,9.4,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",02/10/2012,2.5,,1836,6.9,,,,25.6,12.2,,310,310,7.2,8.1,1,1,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",03/10/2012,2.5,,910,0.3,,,,20.6,15.6,,220,210,7.2,10.7,1,1,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",04/10/2012,3.2,,1352,0,,,,25,8.9,,250,240,9.4,12.5,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",05/10/2012,3.5,,2113,3.6,,,,23.9,7.2,,340,330,8.1,10.3,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",06/10/2012,3.8,,1511,10.2,,,,13.9,3.3,,280,310,6.7,9.4,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",07/10/2012,2.2,,1318,0,,,,9.4,4.4,,300,300,6.3,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",08/10/2012,1.4,,2129,0,,,,11.7,-0.5,,180,180,5.8,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",09/10/2012,3.1,,1847,0,,,,15.6,0.6,,170,180,6.7,8.9,1,1,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/10/2012,4.5,,1653,0,,,,13.9,1.1,,290,290,10.3,13.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/10/2012,2.6,,1603,0,,,,15.6,-0.5,,230,230,7.6,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",12/10/2012,3,,1358,0,,,,13.3,2.2,,20,10,7.6,10.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",13/10/2012,3.6,,1711,0,,,,20.6,0.6,,170,170,7.6,10.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",14/10/2012,7.3,,1152,7.9,,,,23.9,15.6,,240,180,14.3,20.6,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",15/10/2012,4.5,,49,1.3,,,,15.6,6.1,,280,280,10.7,13.9,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",16/10/2012,2.1,,1428,0,,,,16.1,1.7,,160,190,4.5,7.2,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",17/10/2012,4.2,,1609,0,,,,23.3,11.1,,170,170,8.9,11.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",18/10/2012,6,,804,3,,,,18.3,8.9,,230,190,13,17,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",19/10/2012,4.3,,1530,4.6,,,,13.9,7.8,,160,200,7.2,9.4,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",20/10/2012,4,,1200,3,,,,12.8,3.9,,240,270,8.1,11.2,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",21/10/2012,1.3,,1405,0,,,,16.1,1.1,,200,210,5.4,6.7,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",22/10/2012,2.5,,1514,0,,,,24.4,6.7,,210,220,7.2,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",23/10/2012,3.5,,512,2.3,,,,23.9,14.4,,240,250,7.6,10.3,,,1,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",24/10/2012,3.1,,122,1,,,,26.1,15,,260,270,9.4,12.5,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",25/10/2012,2.8,,1525,0,,,,26.1,11.1,,210,210,8.9,12.5,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",26/10/2012,4.8,,1952,5.8,,,,16.7,7.8,,360,10,7.6,9.8,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",27/10/2012,6,,1037,2.5,,,,10,6.7,,10,10,9.4,12.5,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",28/10/2012,7.3,,1859,6.9,,,,7.8,2.8,,10,360,11.6,15.7,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",29/10/2012,8.5,,2355,2,,,,4.4,1.7,,310,310,13.9,18.3,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",30/10/2012,9.5,,227,0.8,,,,3.9,0.6,,310,310,14.8,20.6,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",31/10/2012,5.5,,1752,1.5,,,,5.6,2.8,,290,270,8.1,11.2,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",01/11/2012,4.7,,1252,0.3,,,,9.4,3.3,,290,310,8.9,11.2,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",02/11/2012,3.6,,1000,0,,,,7.2,1.1,,310,320,8.1,10.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",03/11/2012,1.9,,1537,0,,,,7.8,3.3,,30,30,4,5.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",04/11/2012,2.6,,2024,0,,,,7.2,-1,,340,10,4.5,5.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",05/11/2012,1.3,,1838,0,,,,7.8,-3.2,,70,70,5.4,6.3,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",06/11/2012,1.3,,1007,0,,,,8.3,-4.9,,140,140,4.5,5.8,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",07/11/2012,3,,1613,0,,,,11.7,0,,350,320,6.7,8.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",08/11/2012,1.2,,1247,0,,,,9.4,-2.7,,340,10,4.5,6.3,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",09/11/2012,2.1,,1405,0,,,,13.9,-1.6,,170,200,5.8,7.6,1,,1,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/11/2012,3.9,,1501,0.8,,,,21.1,8.3,,210,210,9.4,12.5,,,1,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/11/2012,4.7,,1353,0,,,,20.6,8.9,,200,220,10.7,14.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",12/11/2012,5.5,,1009,16.8,,,,16.7,-0.5,,170,160,10.3,13.4,1,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",13/11/2012,2.4,,1054,0,,,,4.4,-2.7,,280,270,5.8,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",14/11/2012,2.2,,1030,0,,,,5,-4.3,,80,80,5.8,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",15/11/2012,1.6,,1225,0,,,,8.3,-4.3,,360,10,4,5.4,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",16/11/2012,2.1,,1119,0,,,,10,-2.7,,70,100,4.5,6.7,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",17/11/2012,2.1,,1413,0,,,,13.9,-2.1,,110,90,5.8,7.6,1,,,,,1,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",18/11/2012,1.1,,1105,0,,,,13.9,-2.7,,120,140,4,5.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",19/11/2012,0.5,,1702,0,,,,13.3,-1,,90,90,2.7,3.1,,,,,,,
